adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,status
22783,3204,18437,18844,8330,23317,21743,22490,preheat
22746,3201,18434,18830,8338,23288,21723,22503,preheat
22728,3215,18431,18838,8324,23296,21744,22495,preheat
22740,3200,18456,18831,8337,23301,21743,22516,preheat
22731,3200,18455,18856,8333,23303,21752,22508,preheat
22734,3071,18454,18854,8328,23308,21730,22496,preheat
22718,3200,18437,18847,8332,23266,21749,22498,preheat
22736,3202,18448,18829,8330,23302,21742,22483,preheat
22725,3230,18453,18842,8334,23278,21744,22504,preheat
22741,3215,18447,18835,8332,23355,21643,22488,preheat
22747,3202,18436,18835,8328,23305,21751,22495,preheat
22759,3205,18410,18825,8327,23296,21744,22476,preheat
22717,3201,18436,18807,8337,23299,21728,22481,preheat
22756,3203,18440,18840,8324,23321,21736,22495,preheat
22747,3209,18453,18833,8332,23299,21736,22510,preheat
22736,3209,18437,18832,8323,23293,21749,22490,preheat
22747,3068,18446,18841,8332,23281,21738,22492,preheat
22702,3064,18478,18860,8339,23313,21646,22667,preheat
22770,3208,18481,18868,8335,23326,21753,22509,preheat
22742,3067,18461,18859,8333,23270,21745,22505,preheat
22741,3217,18451,18840,8325,23294,21751,22486,preheat
22722,3205,18440,18839,8333,23292,21757,22509,preheat
22743,3215,18433,18817,8334,23325,21750,22484,preheat
22756,3207,18440,18827,8332,23310,21734,22487,preheat
22757,3065,18445,18850,8321,23288,21750,22489,preheat
22730,3071,18452,18825,8331,23286,21735,22499,preheat
22724,3232,18424,18854,8328,23279,21747,22494,preheat
22729,3203,18468,18831,8328,23287,21734,22507,preheat
22727,3067,18467,18855,8325,23295,21743,22493,preheat
22736,3210,18448,18843,8324,23294,21719,22481,preheat
22718,3207,18453,18834,8321,23272,21736,22491,preheat
22731,3226,18446,18844,8340,23370,21669,22666,preheat
22805,3208,18487,18868,8339,23366,21643,22664,preheat
22779,3217,18446,18871,8328,23327,21752,22504,preheat
22738,3225,18451,18865,8335,23291,21732,22516,preheat
22708,3202,18460,18849,8330,23284,21747,22503,preheat
22724,3207,18466,18831,8327,23265,21736,22495,preheat
22710,3201,18469,18818,8325,23289,21744,22490,preheat
22752,3069,18461,18849,8446,23305,21737,22478,preheat
22727,3205,18449,18836,8330,23272,21740,22489,preheat
22732,3219,18445,18835,8324,23338,21752,22492,preheat
22729,3202,18438,18818,8323,23290,21745,22494,preheat
22728,3208,18435,18810,8321,23296,21731,22480,preheat
22752,3203,18459,18825,8324,23303,21738,22487,preheat
22746,3207,18454,18849,8321,23315,21719,22478,preheat
22747,3208,18458,18841,8325,23288,21721,22503,preheat
22737,3220,18431,18849,8320,23273,21733,22493,preheat
22722,3213,18469,18814,8329,23283,21724,22507,preheat
22722,3207,18459,18854,8446,23277,21749,22495,preheat
22723,3206,18472,18848,8447,23301,21717,22491,preheat
22697,3069,18472,18854,8325,23294,21732,22480,preheat
22741,3201,18442,18848,8322,23293,21736,22479,preheat
22729,3224,18463,18828,8320,23302,21743,22493,preheat
22739,3223,18465,18838,8445,23298,21743,22489,preheat
22726,3208,18462,18823,8333,23332,21651,22520,preheat
22783,3208,18451,18833,8326,23322,21748,22477,preheat
22738,3212,18442,18804,8326,23293,21733,22492,preheat
22738,3222,18443,18831,8445,23317,21728,22479,preheat
22750,3066,18485,18835,8323,23313,21733,22512,preheat
22743,3218,18449,18857,8323,23306,21727,22477,preheat
22734,3207,18481,18841,8447,23292,21727,22494,preheat
22740,3207,18426,18828,8323,23272,21728,22494,preheat
22732,3209,18484,18847,8326,23294,21726,22505,preheat
22725,3069,18470,18846,8445,23278,21729,22516,preheat
22729,3207,18478,18853,8320,23295,21720,22485,preheat
22702,3201,18445,18819,8442,23290,21737,22468,preheat
22721,3204,18452,18820,8445,23291,21733,22511,preheat
22742,3222,18498,18853,8335,23335,21646,22518,preheat
22776,3203,18486,18858,8326,23339,21755,22501,preheat
22750,3224,18462,18822,8324,23319,21733,22499,preheat
22729,3069,18456,18852,8321,23292,21733,22486,preheat
22739,3207,18477,18808,8323,23293,21729,22506,preheat
22741,3208,18460,18836,8330,23313,21743,22493,preheat
22739,3209,18490,18841,8325,23298,21730,22512,preheat
22734,3062,18481,18850,8326,23283,21738,22508,preheat
22727,3201,18493,18852,8446,23310,21729,22495,preheat
22724,3209,18456,18834,8322,23252,21738,22483,preheat
22730,3071,18477,18836,8442,23336,21746,22484,preheat
22753,3214,18469,18843,8323,23291,21738,22501,preheat
22748,3207,18475,18825,8446,23345,21729,22494,preheat
22755,3210,18471,18823,8446,23353,21738,22501,preheat
22731,3205,18432,18836,8441,23284,21727,22482,preheat
22719,3200,18471,18784,8445,23300,21715,22474,preheat
22735,3209,18460,18834,8323,23290,21723,22478,preheat
22757,3071,18477,18830,8321,23307,21718,22502,preheat
22739,3065,18504,18870,8325,23286,21742,22507,preheat
22731,3201,18475,18841,8446,23301,21734,22482,preheat
22708,3216,18482,18826,8325,23293,21733,22480,preheat
22746,3224,18480,18827,8441,23318,21732,22479,preheat
22752,3201,18482,18836,8324,23325,21733,22491,preheat
22755,3216,18461,18830,8445,23316,21738,22482,preheat
22748,3068,18451,18812,8447,23297,21711,22511,preheat
22749,3218,18487,18835,8320,23316,21745,22497,preheat
22760,3207,18486,18839,8323,23326,21736,22511,preheat
22749,3201,18478,18853,8326,23317,21737,22505,preheat
22738,3071,18478,18833,8320,23302,21734,22488,preheat
22716,3205,18474,18838,8327,23261,21738,22505,preheat
22738,3200,18486,18820,8441,23313,21721,22484,preheat
22718,3225,18488,18836,8445,23295,21745,22491,preheat
22752,3207,18480,18830,8444,23326,21755,22475,preheat
22731,3071,18473,18814,8324,23296,21735,22489,preheat
22738,3207,18459,18839,8440,23295,21739,22486,preheat
22743,3209,18493,18811,8324,23309,21715,22495,preheat
22742,3208,18477,18850,8439,23306,21745,22495,preheat
22752,3067,18478,18829,8323,23299,21719,22493,preheat
22722,3200,18479,18840,8446,23270,21741,22495,preheat
22729,3208,18483,18836,8445,23305,21724,22495,preheat
22713,3068,18504,18842,8445,23301,21729,22495,preheat
22758,3203,18485,18843,8436,23335,21747,22483,preheat
22741,3222,18465,18824,8444,23309,21739,22495,preheat
22736,3223,18450,18805,8440,23313,21727,22479,preheat
22744,3067,18480,18816,8323,23291,21708,22489,preheat
22739,3205,18496,18837,8437,23314,21730,22482,preheat
22743,3209,18493,18830,8320,23301,21731,22507,preheat
22723,3201,18484,18854,8324,23270,21747,22485,preheat
22719,3069,18493,18821,8445,23295,21713,22475,preheat
22717,3207,18510,18845,8444,23300,21747,22487,preheat
22793,3203,18523,18874,8328,23368,21758,22518,preheat
22763,3203,18510,18853,8321,23317,21752,22513,preheat
22746,3070,18473,18831,8444,23312,21739,22490,preheat
22726,3238,18491,18811,8444,23334,21726,22507,preheat
22752,3063,18474,18822,8437,23323,21719,22484,preheat
22743,3206,18497,18831,8443,23323,21708,22493,preheat
22743,3212,18471,18832,8441,23304,21730,22481,preheat
22726,3200,18471,18816,8320,23265,21721,22502,preheat
22700,3207,18491,18826,8443,23300,21736,22483,preheat
22739,3215,18515,18856,8444,23317,21733,22490,preheat
22716,3212,18487,18831,8440,23275,21723,22481,preheat
22718,3213,18472,18823,8436,23316,21714,22458,preheat
22698,3060,18492,18820,8434,23263,21738,22501,preheat
22728,3214,18495,18819,8436,23317,21714,22469,preheat
22752,3203,18487,18828,8320,23325,21744,22486,preheat
22780,3071,18470,18825,8437,23309,21731,22475,preheat
22716,3201,18478,18790,8442,23322,21715,22493,preheat
22746,3212,18469,18831,8433,23322,21722,22480,preheat
22741,3208,18478,18831,8442,23301,21710,22503,preheat
22718,3208,18470,18812,8434,23302,21732,22475,preheat
22743,3071,18488,18825,8443,23311,21724,22495,preheat
22736,3207,18497,18834,8441,23302,21731,22495,preheat
22725,3211,18501,18845,8443,23292,21723,22476,preheat
22690,3209,18491,18822,8437,23273,21727,22483,preheat
22725,3208,18495,18809,8434,23310,21718,22467,preheat
22720,3222,18500,18832,8436,23314,21641,22509,preheat
22768,3206,18500,18842,8445,23336,21739,22503,preheat
22728,3065,18492,18810,8320,23314,21735,22488,preheat
22758,3203,18486,18836,8437,23329,21728,22486,preheat
22745,3207,18484,18815,8445,23311,21706,22502,preheat
22728,3218,18469,18823,8430,23306,21725,22472,preheat
22737,3200,18500,18827,8442,23304,21716,22498,preheat
22728,3069,18495,18825,8436,23309,21721,22485,preheat
22736,3226,18488,18821,8440,23293,21716,22491,preheat
22702,3200,18483,18834,8438,23266,21728,22484,preheat
22756,3208,18504,18824,8439,23294,21722,22484,preheat
22726,3210,18503,18831,8430,23303,21739,22474,preheat
22748,3071,18484,18817,8434,23337,21707,22463,preheat
22726,3201,18484,18809,8437,23289,21726,22476,preheat
22741,3204,18488,18852,8446,23349,21634,22518,preheat
22778,3204,18526,18853,8326,23362,21748,22526,preheat
22749,3210,18468,18819,8433,23310,21740,22464,preheat
22727,3070,18509,18826,8440,23286,21715,22488,preheat
22745,3217,18490,18817,8443,23341,21746,22499,preheat
22754,3210,18504,18833,8442,23320,21728,22501,preheat
22730,3207,18492,18836,8444,23274,21732,22488,preheat
22719,3208,18518,18837,8445,23293,21719,22480,preheat
22712,3201,18513,18835,8435,23296,21731,22488,preheat
22748,3207,18511,18829,8436,23325,21701,22463,preheat
22721,3220,18498,18813,8437,23291,21731,22477,preheat
22746,3211,18487,18813,8434,23306,21713,22478,preheat
22701,3071,18504,18814,8440,23308,21717,22491,preheat
22736,3230,18490,18814,8431,23321,21724,22474,preheat
22740,3216,18472,18797,8431,23284,21704,22480,preheat
22723,3208,18467,18817,8436,23328,21702,22452,preheat
22747,3201,18501,18818,8439,23303,21700,22475,preheat
22734,3202,18492,18827,8431,23309,21710,22483,preheat
22713,3201,18521,18811,8438,23284,21702,22483,preheat
22729,3069,18502,18833,8436,23287,21732,22492,preheat
22727,3203,18532,18843,8437,23312,21707,22475,preheat
22707,3070,18521,18828,8430,23270,21715,22478,preheat
22734,3201,18481,18833,8431,23304,21710,22465,preheat
22709,3220,18499,18805,8434,23293,21713,22489,preheat
22740,3066,18505,18825,8427,23324,21724,22473,preheat
22728,3206,18486,18825,8430,23337,21729,22491,preheat
22722,3208,18482,18795,8434,23324,21722,22468,preheat
22739,3203,18491,18814,8443,23304,21717,22489,preheat
22754,3205,18495,18812,8438,23336,21712,22470,preheat
22750,3207,18513,18819,8431,23307,21705,22479,preheat
22706,3068,18497,18829,8435,23273,21723,22469,preheat
22724,3202,18509,18800,8439,23307,21701,22492,preheat
22727,3071,18526,18826,8437,23280,21715,22487,preheat
22732,3202,18492,18861,8442,23332,21715,22487,preheat
22725,3206,18513,18822,8428,23293,21723,22480,preheat
22740,3210,18508,18810,8428,23307,21717,22489,preheat
22765,3200,18521,18809,8436,23343,21719,22499,preheat
22763,3057,18470,18821,8429,23326,21715,22478,preheat
22729,3215,18496,18809,8437,23293,21699,22482,preheat
22718,3064,18496,18817,8440,23317,21712,22480,preheat
22718,3208,18520,18828,8433,23288,21717,22494,preheat
22724,3208,18516,18836,8431,23277,21716,22478,preheat
22716,3060,18506,18818,8438,23294,21726,22472,preheat
22714,3066,18502,18809,8431,23307,21732,22480,preheat
22723,3068,18514,18822,8424,23333,21702,22467,preheat
22731,3200,18505,18816,8429,23330,21725,22483,preheat
22747,3058,18471,18811,8427,23301,21716,22466,preheat
22726,3071,18493,18793,8432,23315,21702,22465,preheat
22753,3214,18490,18818,8428,23320,21702,22464,preheat
22724,3202,18488,18821,8438,23309,21700,22483,preheat
22712,3209,18505,18837,8429,23287,21711,22477,preheat
22710,3205,18503,18818,8432,23256,21712,22482,preheat
22704,3208,18505,18801,8424,23291,21713,22469,preheat
22724,3219,18515,18825,8427,23318,21698,22454,preheat
22721,3204,18498,18807,8434,23311,21726,22467,preheat
22734,3225,18513,18817,8433,23317,21716,22460,preheat
22708,3208,18495,18802,8426,23316,21714,22485,preheat
22738,3200,18495,18804,8428,23314,21700,22467,preheat
22730,3215,18513,18800,8420,23314,21696,22468,preheat
22729,3200,18492,18823,8434,23304,21714,22469,preheat
22718,3208,18523,18815,8430,23292,21687,22467,preheat
22705,3071,18534,18835,8428,23305,21704,22493,preheat
22745,3209,18508,18815,8427,23310,21712,22471,preheat
22706,3215,18499,18793,8426,23315,21725,22474,preheat
22729,3214,18485,18799,8427,23298,21703,22468,preheat
22724,3204,18515,18804,8428,23323,21694,22467,preheat
22729,3210,18495,18832,8426,23296,21712,22471,preheat
22728,3201,18508,18802,8430,23271,21719,22476,preheat
22734,3209,18515,18808,8424,23305,21710,22456,preheat
22745,3209,18511,18814,8419,23311,21696,22463,preheat
22716,3222,18483,18795,8429,23324,21721,22487,preheat
22710,3069,18500,18791,8419,23309,21686,22462,preheat
22749,3207,18510,18789,8427,23325,21719,22503,preheat
22718,3062,18500,18840,8427,23297,21705,22474,preheat
22704,3209,18497,18814,8439,23350,21718,22482,preheat
22716,3058,18517,18812,8429,23300,21737,22497,preheat
22770,3069,18537,18840,8432,23356,21718,22479,preheat
22735,3206,18510,18819,8431,23326,21715,22485,preheat
22724,3067,18473,18790,8424,23296,21716,22476,preheat
22726,3217,18520,18799,8429,23331,21702,22488,preheat
22723,3200,18533,18819,8428,23285,21723,22480,preheat
22707,3218,18492,18812,8423,23307,21694,22475,preheat
22716,3060,18514,18816,8421,23316,21704,22487,preheat
22758,3206,18520,18815,8423,23334,21728,22474,preheat
22737,3202,18496,18801,8428,23308,21720,22488,preheat
22740,3204,18509,18808,8429,23337,21707,22460,preheat
22752,3207,18520,18826,8429,23303,21695,22474,preheat
22717,3218,18510,18823,8430,23273,21712,22489,preheat
22719,3210,18532,18817,8425,23303,21700,22476,preheat
22722,3200,18523,18813,8417,23294,21725,22465,preheat
22714,3206,18497,18801,8421,23309,21711,22476,preheat
22724,3065,18516,18811,8431,23336,21700,22470,preheat
22751,3201,18498,18816,8421,23328,21702,22474,preheat
22728,3202,18509,18829,8430,23297,21705,22491,preheat
22724,3217,18508,18811,8425,23328,21711,22462,preheat
22745,3215,18514,18814,8426,23308,21705,22503,preheat
22723,3231,18507,18814,8426,23259,21718,22470,preheat
22708,3208,18516,18802,8428,23295,21689,22459,preheat
22718,3068,18524,18828,8415,23282,21706,22469,preheat
22724,3206,18502,18803,8417,23302,21704,22451,preheat
22690,3068,18508,18788,8416,23308,21703,22468,preheat
22727,3070,18495,18807,8418,23345,21709,22454,preheat
22711,3060,18482,18802,8427,23283,21699,22491,preheat
22725,3221,18502,18782,8416,23337,21697,22454,preheat
22773,3206,18544,18819,8432,23345,21727,22504,preheat
22762,3070,18516,18830,8431,23323,21757,22500,preheat
22760,3230,18548,18818,8440,23360,21732,22513,preheat
22752,3210,18549,18857,8435,23318,21744,22499,preheat
22723,3209,18512,18819,8423,23314,21695,22465,preheat
22698,3067,18533,18797,8423,23313,21715,22479,preheat
22724,3209,18519,18831,8424,23352,21741,22480,preheat
22727,3217,18489,18795,8426,23315,21697,22494,preheat
22733,3205,18494,18797,8423,23330,21691,22449,preheat
22742,3217,18519,18821,8424,23305,21700,22473,preheat
22710,3069,18503,18804,8422,23289,21702,22484,preheat
22705,3071,18532,18803,8420,23305,21685,22460,preheat
22731,3216,18526,18813,8420,23319,21725,22474,preheat
22770,3204,18508,18811,8415,23301,21703,22461,preheat
22690,3225,18524,18809,8425,23323,21703,22475,preheat
22792,3069,18541,18827,8422,23358,21715,22484,preheat
22730,3207,18512,18805,8424,23302,21703,22486,preheat
22726,3211,18520,18803,8420,23325,21705,22465,preheat
22766,3070,18521,18816,8424,23318,21708,22482,preheat
22720,3203,18499,18806,8427,23283,21720,22476,preheat
22707,3206,18557,18811,8428,23323,21690,22473,preheat
22717,3068,18535,18815,8418,23295,21708,22464,preheat
22724,3067,18514,18790,8413,23319,21696,22462,preheat
22713,3213,18515,18796,8422,23335,21705,22461,preheat
22729,3202,18494,18787,8414,23343,21721,22459,preheat
22713,3207,18512,18785,8426,23287,21688,22477,preheat
22737,3207,18529,18804,8416,23325,21695,22470,preheat
22719,3200,18532,18795,8423,23292,21701,22472,preheat
22711,3215,18523,18806,8414,23269,21719,22474,preheat
22724,3207,18530,18809,8419,23324,21681,22461,preheat
22734,3215,18512,18793,8415,23295,21699,22463,preheat
22723,3217,18502,18808,8415,23325,21696,22471,preheat
22739,3208,18515,18799,8417,23330,21687,22478,preheat
22738,3068,18493,18781,8412,23293,21695,22451,preheat
22727,3211,18505,18780,8422,23309,21689,22474,preheat
22722,3216,18523,18817,8426,23302,21702,22466,preheat
22694,3200,18510,18797,8421,23287,21685,22457,preheat
22716,3207,18543,18821,8413,23307,21697,22478,preheat
22730,3071,18517,18794,8419,23316,21691,22463,preheat
22706,3206,18511,18791,8412,23316,21700,22462,preheat
22732,3224,18488,18784,8412,23328,21677,22447,preheat
22755,3057,18509,18794,8423,23317,21672,22474,preheat
22710,3203,18520,18804,8423,23307,21699,22464,preheat
22719,3210,18533,18803,8417,23297,21692,22484,preheat
22697,3209,18550,18810,8419,23293,21698,22453,preheat
22738,3231,18529,18808,8416,23327,21711,22448,preheat
22728,3200,18515,18800,8425,23306,21705,22477,preheat
22726,3202,18525,18791,8417,23336,21686,22472,preheat
22736,3201,18514,18784,8410,23308,21689,22459,preheat
22720,3068,18504,18781,8412,23302,21703,22467,preheat
22732,3202,18523,18787,8417,23344,21702,22499,preheat
22731,3203,18522,18820,8421,23323,21694,22477,preheat
22708,3207,18521,18815,8423,23273,21695,22473,preheat
22685,3212,18554,18805,8417,23295,21691,22464,preheat
22722,3209,18530,18825,8420,23322,21700,22446,preheat
22717,3200,18503,18791,8417,23298,21717,22455,preheat
22730,3071,18538,18781,8424,23360,21698,22467,preheat
22738,3209,18520,18802,8419,23316,21705,22474,preheat
22738,3208,18509,18801,8408,23306,21682,22461,preheat
22705,3207,18527,18775,8417,23306,21677,22476,preheat
22724,3214,18518,18805,8406,23319,21706,22461,preheat
22721,3200,18524,18806,8422,23295,21691,22476,preheat
22706,3061,18521,18782,8418,23287,21689,22451,preheat
22738,3218,18569,18848,8432,23359,21733,22505,preheat
22743,3207,18564,18836,8429,23316,21716,22488,preheat
22739,3071,18535,18812,8418,23331,21706,22457,preheat
22737,3204,18528,18792,8418,23327,21719,22478,preheat
22755,3207,18523,18794,8421,23359,21694,22468,preheat
22724,3215,18508,18777,8419,23314,21697,22463,preheat
22739,3231,18515,18804,8414,23311,21686,22466,preheat
22740,3214,18542,18804,8416,23314,21682,22492,preheat
22712,3200,18523,18785,8412,23310,21700,22460,preheat
22732,3208,18531,18798,8416,23312,21682,22483,preheat
22724,3065,18522,18806,8414,23314,21693,22464,preheat
22702,3204,18530,18824,8419,23288,21685,22458,preheat
22696,3070,18530,18799,8416,23293,21694,22474,preheat
22719,3070,18548,18787,8411,23322,21682,22456,preheat
22722,3221,18529,18801,8418,23324,21705,22451,preheat
22723,3208,18505,18777,8411,23313,21704,22446,preheat
22706,3065,18530,18781,8416,23314,21686,22456,preheat
22751,3206,18513,18797,8409,23331,21707,22463,preheat
22731,3058,18518,18792,8409,23294,21664,22465,preheat
22691,3222,18518,18804,8420,23314,21692,22448,preheat
22716,3067,18520,18785,8417,23325,21692,22479,preheat
22699,3224,18535,18807,8413,23286,21684,22465,preheat
22698,3209,18520,18800,8413,23290,21677,22448,preheat
22725,3207,18523,18791,8413,23309,21705,22468,preheat
22717,3209,18526,18772,8410,23326,21688,22452,preheat
22734,3209,18521,18777,8416,23331,21697,22459,preheat
22751,3200,18506,18794,8413,23317,21668,22443,preheat
22695,3215,18520,18783,8412,23301,21673,22460,preheat
22715,3215,18503,18794,8409,23294,21684,22473,preheat
22693,3200,18555,18797,8415,23336,21713,22472,preheat
22712,3214,18554,18799,8405,23326,21702,22451,preheat
22732,3231,18515,18800,8408,23319,21680,22449,preheat
22697,3066,18510,18767,8416,23333,21712,22463,preheat
22732,3224,18533,18794,8419,23337,21708,22499,preheat
22740,3216,18556,18805,8419,23352,21705,22494,preheat
22752,3209,18543,18821,8410,23323,21711,22474,preheat
22735,3200,18542,18801,8416,23310,21697,22472,preheat
22703,3210,18530,18784,8413,23298,21706,22456,preheat
22746,3057,18527,18792,8405,23300,21694,22467,preheat
22712,3200,18549,18798,8418,23347,21703,22474,preheat
22736,3206,18534,18788,8407,23325,21695,22456,preheat
22740,3207,18498,18778,8410,23306,21679,22487,preheat
22734,3201,18552,18815,8425,23314,21684,22465,preheat
22712,3219,18548,18805,8414,23303,21690,22466,preheat
22714,3217,18550,18801,8412,23316,21686,22475,preheat
22755,3220,18534,18792,8413,23339,21705,22457,preheat
22744,3071,18505,18787,8410,23313,21689,22472,preheat
22726,3071,18528,18789,8418,23323,21688,22448,preheat
22717,3216,18537,18808,8416,23306,21687,22474,preheat
22704,3064,18546,18825,8413,23300,21683,22473,preheat
22708,3065,18551,18806,8411,23309,21688,22451,preheat
22707,3206,18524,18785,8412,23296,21705,22458,preheat
22718,3202,18533,18769,8412,23330,21676,22452,preheat
22724,3071,18531,18794,8415,23322,21694,22462,preheat
22765,3069,18521,18791,8405,23309,21671,22450,preheat
22702,3207,18546,18759,8406,23300,21666,22460,preheat
22716,3208,18514,18789,8403,23309,21693,22463,preheat
22715,3205,18554,18814,8408,23316,21666,22460,preheat
22706,3206,18537,18772,8410,23327,21695,22445,preheat
22715,3207,18513,18774,8403,23295,21671,22446,preheat
22744,3053,18537,18778,8410,23329,21666,22466,preheat
22711,3218,18522,18788,8409,23309,21687,22488,preheat
22707,3201,18535,18783,8409,23288,21690,22450,preheat
22721,3060,18555,18788,8409,23304,21675,22468,preheat
22751,3070,18544,18802,8408,23332,21703,22463,preheat
22730,3219,18517,18781,8410,23310,21688,22478,preheat
22710,3219,18541,18779,8407,23320,21677,22447,preheat
22742,3217,18533,18782,8406,23331,21686,22475,preheat
22713,3201,18533,18799,8411,23289,21674,22467,preheat
22704,3202,18529,18788,8405,23334,21687,22435,preheat
22706,3068,18529,18795,8404,23309,21680,22487,preheat
22719,3228,18540,18768,8411,23331,21685,22448,preheat
22743,3053,18516,18769,8404,23307,21675,22463,preheat
22725,3209,18528,18773,8407,23301,21689,22450,preheat
22713,3203,18553,18769,8411,23337,21686,22467,preheat
22707,3200,18547,18824,8405,23295,21681,22475,preheat
22701,3202,18544,18793,8411,23296,21680,22464,preheat
22695,3201,18541,18781,8406,23311,21696,22461,preheat
22725,3066,18537,18777,8404,23354,21683,22452,preheat
22743,3211,18530,18782,8409,23330,21675,22463,preheat
22725,3209,18524,18770,8401,23308,21674,22447,preheat
22705,3207,18528,18784,8411,23302,21680,22487,preheat
22691,3203,18562,18805,8401,23306,21679,22454,preheat
22716,3202,18534,18800,8404,23324,21689,22445,preheat
22700,3215,18521,18780,8407,23306,21725,22471,preheat
22743,3207,18533,18774,8415,23351,21668,22454,preheat
22735,3208,18566,18788,8410,23321,21689,22480,preheat
22744,3201,18537,18802,8409,23300,21690,22461,preheat
22696,3203,18549,18772,8402,23314,21671,22448,preheat
22712,3208,18535,18785,8401,23314,21687,22488,preheat
22739,3207,18547,18803,8407,23319,21682,22475,preheat
22717,3211,18549,18797,8404,23328,21695,22473,preheat
22735,3215,18524,18791,8407,23309,21688,22464,preheat
22715,3203,18551,18768,8408,23346,21677,22453,preheat
22741,3211,18536,18782,8407,23311,21687,22467,preheat
22722,3203,18558,18805,8413,23310,21684,22478,preheat
22719,3200,18566,18806,8410,23284,21696,22456,preheat
22739,3206,18546,18785,8401,23306,21702,22452,preheat
22716,3222,18541,18760,8412,23328,21687,22457,preheat
22747,3211,18545,18795,8407,23352,21685,22456,preheat
22735,3208,18543,18790,8414,23312,21680,22467,preheat
22707,3217,18556,18813,8404,23306,21677,22465,preheat
22703,3068,18543,18790,8403,23309,21683,22457,preheat
22717,3201,18540,18779,8402,23329,21688,22458,preheat
22731,3069,18539,18791,8405,23354,21682,22439,preheat
22753,3206,18527,18783,8405,23351,21687,22476,preheat
22721,3231,18529,18764,8400,23326,21678,22447,preheat
22701,3206,18531,18788,8410,23286,21680,22479,preheat
22714,3069,18559,18789,8405,23309,21688,22457,preheat
22723,3065,18563,18797,8405,23336,21679,22446,preheat
22714,3208,18539,18781,8409,23327,21695,22450,preheat
22711,3208,18530,18772,8407,23330,21691,22443,preheat
22715,3209,18534,18750,8400,23304,21674,22461,preheat
22723,3233,18545,18769,8396,23324,21674,22437,preheat
22719,3206,18556,18790,8403,23323,21684,22467,preheat
22709,3068,18531,18789,8404,23278,21678,22455,preheat
22726,3067,18556,18793,8406,23354,21693,22466,preheat
22723,3215,18544,18787,8402,23336,21686,22477,preheat
22742,3207,18553,18787,8406,23345,21687,22466,preheat
22737,3056,18543,18771,8404,23335,21681,22482,preheat
22738,3211,18537,18786,8406,23317,21684,22463,preheat
22705,3208,18550,18787,8412,23313,21671,22458,preheat
22718,3219,18553,18816,8403,23295,21678,22480,preheat
22737,3207,18575,18808,8412,23319,21707,22485,preheat
22734,3207,18569,18789,8415,23353,21712,22471,preheat
22757,3215,18562,18800,8413,23360,21713,22471,preheat
22746,3070,18540,18773,8410,23348,21675,22459,preheat
22724,3219,18536,18785,8398,23319,21667,22460,preheat
22716,3207,18550,18771,8410,23321,21675,22476,preheat
22715,3067,18553,18792,8400,23320,21697,22466,preheat
22720,3210,18578,18813,8406,23339,21666,22456,preheat
22710,3200,18535,18787,8402,23313,21701,22457,preheat
22707,3209,18550,18767,8401,23338,21670,22452,preheat
22711,3221,18543,18760,8408,23354,21687,22457,preheat
22720,3208,18533,18780,8401,23300,21680,22458,preheat
22716,3200,18542,18752,8409,23324,21665,22449,preheat
22725,3208,18548,18799,8404,23299,21689,22476,preheat
22726,3205,18560,18804,8406,23334,21665,22454,preheat
22707,3229,18556,18798,8402,23317,21679,22462,preheat
22716,3069,18526,18765,8395,23316,21685,22454,preheat
22729,3067,18541,18763,8401,23340,21670,22473,preheat
22753,3208,18535,18774,8399,23326,21666,22453,preheat
22703,3055,18533,18800,8404,23286,21665,22462,preheat
22725,3206,18559,18792,8404,23284,21668,22458,preheat
22714,3065,18594,18789,8398,23316,21676,22442,preheat
22725,3203,18526,18779,8402,23294,21692,22452,preheat
22717,3217,18547,18760,8398,23317,21678,22445,preheat
22717,3218,18546,18774,8409,23339,21697,22466,preheat
22749,3225,18549,18782,8404,23350,21669,22465,preheat
22720,3069,18553,18775,8404,23330,21670,22469,preheat
22714,3225,18538,18777,8402,23332,21697,22456,preheat
22705,3203,18564,18767,8403,23334,21670,22473,preheat
22718,3200,18567,18794,8405,23319,21679,22459,preheat
22710,3224,18557,18802,8399,23321,21664,22442,preheat
22690,3201,18547,18773,8398,23322,21682,22453,preheat
22719,3230,18566,18795,8405,23330,21705,22471,preheat
22731,3201,18551,18771,8400,23360,21704,22476,preheat
22735,3219,18537,18765,8397,23323,21686,22444,preheat
22706,3205,18550,18772,8405,23309,21674,22452,preheat
22723,3202,18554,18779,8407,23315,21670,22452,preheat
22717,3209,18591,18793,8399,23311,21697,22504,preheat
22714,3203,18565,18798,8408,23308,21677,22452,preheat
22712,3069,18564,18769,8390,23342,21670,22437,preheat
22733,3202,18565,18788,8401,23333,21689,22471,preheat
22720,3201,18543,18778,8404,23353,21684,22454,preheat
22750,3067,18560,18779,8403,23364,21690,22475,preheat
22707,3208,18544,18790,8400,23305,21685,22479,preheat
22737,3206,18591,18790,8420,23360,21705,22500,preheat
22750,3071,18591,18819,8414,23357,21720,22498,preheat
22737,3203,18586,18807,8407,23354,21707,22480,preheat
22737,3203,18561,18794,8404,23352,21685,22457,preheat
22732,3207,18541,18777,8399,23315,21725,22473,preheat
22726,3204,18555,18764,8403,23332,21674,22451,preheat
22749,3208,18543,18789,8399,23343,21679,22452,preheat
