adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,status
22974,3245,19118,19408,9211,23595,22933,23017,preheat
23020,3252,19092,19400,9201,23598,22915,23000,preheat
22999,3247,19130,19381,9209,23584,22922,23014,preheat
22981,3270,19132,19405,9208,23601,22941,23016,preheat
23003,3244,19147,19415,9199,23590,22917,22990,preheat
23004,3255,19161,19396,9194,23606,22781,23003,preheat
23018,3250,19141,19415,9192,23598,22926,23003,preheat
22996,3279,19153,19425,9193,23586,22931,23023,preheat
23017,3253,19142,19430,9197,23564,22933,22995,preheat
23001,3260,19153,19411,9189,23612,22912,23006,preheat
23000,3253,19150,19401,9188,23614,22925,23000,preheat
23037,3268,19123,19424,9184,23597,22925,22991,preheat
23010,3252,19159,19428,9189,23595,22927,23038,preheat
22986,3238,19184,19418,9182,23610,22930,23007,preheat
23035,3280,19153,19424,9173,23603,22941,22993,preheat
23020,3248,19163,19412,9172,23616,22920,23018,preheat
23010,3237,19146,19430,9164,23588,22920,22988,preheat
23026,3251,19167,19422,9183,23593,22913,23037,preheat
22983,3261,19183,19431,9176,23597,22926,23012,preheat
23011,3252,19167,19441,9172,23587,22915,22988,preheat
22997,3248,19182,19446,9167,23591,22934,23016,preheat
23016,3266,19158,19426,9162,23612,22929,23001,preheat
23032,3269,19163,19427,9175,23618,22918,23024,preheat
23019,3251,19178,19439,9167,23621,22925,23009,preheat
23011,3253,19169,19427,9172,23591,22782,23010,preheat
23017,3267,19185,19463,9163,23582,22931,23016,preheat
23023,3253,19179,19441,9161,23591,22779,23004,preheat
22999,3243,19169,19444,9163,23559,22916,23009,preheat
22997,3256,19201,19447,9151,23607,22783,22995,preheat
23004,3249,19177,19428,9164,23612,22923,23002,preheat
23029,3261,19183,19457,9144,23603,22925,22998,preheat
23028,3260,19183,19466,9153,23610,22914,23021,preheat
23019,3255,19163,19479,9152,23573,22919,23009,preheat
23013,3248,19223,19457,9147,23601,22779,23001,preheat
23033,3251,19205,19442,9140,23616,22781,23018,preheat
23026,3259,19183,19450,9141,23621,22914,22995,preheat
23013,3256,19219,19471,9136,23581,22917,23010,preheat
22995,3252,19227,19470,9130,23627,22938,23015,preheat
23042,3249,19199,19462,9129,23615,22780,22996,preheat
23038,3280,19234,19461,9125,23603,22780,23005,preheat
23030,3253,19191,19475,9117,23609,22923,23001,preheat
23024,3271,19211,19481,9129,23583,22774,23021,preheat
23008,3244,19234,19480,9122,23589,22912,23000,preheat
23023,3252,19228,19482,9124,23623,22776,23000,preheat
23021,3260,19245,19493,9118,23604,22932,23017,preheat
23043,3268,19230,19476,9116,23636,22931,23013,preheat
23024,3248,19229,19482,9116,23607,22761,23008,preheat
23030,3250,19218,19500,9103,23591,22781,23011,preheat
23013,3287,19244,19499,9103,23605,22913,23010,preheat
23004,3262,19235,19496,9105,23588,22775,23005,preheat
23025,3252,19236,19485,9101,23619,22768,22993,preheat
22996,3243,19230,19471,9107,23617,22778,23009,preheat
23047,3248,19230,19486,9101,23624,22782,23005,preheat
23041,3251,19238,19487,9104,23627,22780,23013,preheat
23040,3276,19238,19502,9097,23596,22780,23001,preheat
23030,3262,19253,19489,9101,23596,22778,23013,preheat
23003,3267,19253,19487,9103,23593,22766,22992,preheat
23040,3251,19252,19498,9088,23622,22769,22990,preheat
23021,3265,19242,19495,9215,23605,22926,23010,preheat
23048,3245,19234,19484,9089,23611,22770,23009,preheat
23011,3242,19232,19486,9214,23628,22764,22987,preheat
23032,3249,19251,19466,9213,23593,22763,23012,preheat
23047,3249,19254,19514,9212,23599,22923,23014,preheat
23022,3249,19264,19507,9214,23602,22761,23011,preheat
23021,3249,19249,19495,9209,23558,22781,23000,preheat
23035,3261,19251,19483,9204,23632,22765,22994,preheat
23019,3257,19245,19477,9203,23617,22768,23016,preheat
23054,3262,19224,19507,9201,23617,22761,22985,preheat
23024,3279,19266,19509,9203,23612,22753,23008,preheat
23019,3251,19222,19490,9199,23601,22777,23006,preheat
23038,3268,19284,19508,9204,23609,22758,23009,preheat
23008,3279,19270,19491,9194,23598,22762,23000,preheat
23047,3260,19267,19505,9183,23623,22765,22977,preheat
23028,3247,19266,19503,9194,23612,22774,23003,preheat
23042,3280,19243,19486,9191,23616,22922,23016,preheat
23053,3249,19262,19485,9193,23632,22759,22997,preheat
23018,3259,19268,19493,9182,23613,22762,22998,preheat
23042,3248,19272,19492,9183,23607,22760,22998,preheat
23027,3252,19252,19514,9185,23581,22764,23007,preheat
23006,3252,19270,19516,9183,23586,22771,23005,preheat
23025,3258,19278,19499,9177,23588,22750,22983,preheat
23020,3257,19287,19484,9175,23625,22744,22982,preheat
23040,3265,19250,19504,9177,23625,22914,22998,preheat
23051,3281,19255,19502,9173,23624,22757,22994,preheat
23032,3280,19249,19489,9171,23598,22747,22999,preheat
23044,3256,19273,19520,9169,23612,22768,22995,preheat
23028,3261,19291,19499,9172,23608,22748,23004,preheat
23032,3245,19275,19522,9169,23602,22774,22985,preheat
23027,3252,19292,19529,9167,23623,22745,22995,preheat
23040,3235,19278,19508,9165,23578,22783,23009,preheat
23056,3251,19288,19513,9166,23637,22757,22984,preheat
23007,3250,19278,19492,9162,23622,22759,22992,preheat
23054,3281,19265,19504,9155,23618,22765,22991,preheat
23048,3252,19276,19502,9156,23626,22757,23015,preheat
23056,3272,19266,19528,9158,23617,22759,23012,preheat
23024,3258,19298,19499,9155,23615,22742,23005,preheat
23044,3242,19294,19523,9150,23586,22761,23002,preheat
23042,3258,19308,19535,9150,23618,22754,22998,preheat
23013,3264,19284,19529,9147,23592,22755,22996,preheat
23053,3261,19293,19528,9136,23606,22741,22980,preheat
23016,3253,19292,19508,9148,23617,22761,22993,preheat
23029,3277,19285,19508,9143,23622,22752,22976,preheat
23041,3254,19284,19496,9137,23629,22758,23006,preheat
23031,3257,19261,19530,9138,23626,22754,22990,preheat
23045,3253,19300,19511,9140,23617,22741,23002,preheat
23034,3255,19299,19526,9138,23624,22739,22984,preheat
23036,3251,19323,19524,9135,23593,22749,22998,preheat
23011,3235,19313,19523,9133,23609,22752,23005,preheat
23031,3249,19292,19526,9127,23626,22740,22988,preheat
23039,3242,19298,19537,9134,23610,22751,22992,preheat
23019,3243,19311,19513,9133,23644,22745,22985,preheat
23049,3259,19314,19513,9128,23630,22763,23010,preheat
23064,3278,19304,19531,9127,23649,22758,23002,preheat
23062,3249,19298,19518,9132,23619,22743,23021,preheat
23056,3256,19304,19540,9119,23619,22763,23001,preheat
23042,3243,19321,19527,9130,23617,22743,22998,preheat
23015,3253,19329,19536,9118,23578,22752,22997,preheat
23034,3242,19309,19504,9115,23640,22747,22982,preheat
23038,3249,19284,19506,9118,23629,22748,22985,preheat
23047,3249,19322,19534,9108,23639,22742,22992,preheat
23038,3246,19303,19508,9114,23602,22735,22991,preheat
23037,3263,19312,19544,9107,23582,22741,22975,preheat
23043,3253,19324,19547,9100,23624,22740,22983,preheat
23048,3260,19317,19529,9105,23601,22746,22997,preheat
23043,3251,19320,19538,9098,23646,22740,22983,preheat
23016,3249,19310,19517,9100,23623,22740,22982,preheat
23051,3272,19307,19517,9092,23616,22733,22975,preheat
23047,3252,19313,19513,9096,23625,22740,23007,preheat
23055,3253,19291,19544,9090,23610,22722,22968,preheat
23040,3252,19302,19539,9094,23606,22745,22987,preheat
23035,3261,19333,19542,8959,23620,22731,22989,preheat
23033,3255,19314,19538,9090,23611,22743,22983,preheat
23053,3242,19338,19537,8956,23624,22723,22984,preheat
23032,3238,19341,19538,9090,23645,22753,23005,preheat
23079,3272,19328,19543,8955,23652,22751,22987,preheat
23061,3240,19312,19522,8955,23632,22730,23001,preheat
23048,3259,19304,19550,8949,23618,22735,22977,preheat
23037,3253,19326,19500,8957,23640,22732,23000,preheat
23029,3248,19347,19533,8948,23610,22733,22987,preheat
23018,3246,19340,19543,8947,23583,22732,22996,preheat
23027,3251,19347,19522,8941,23645,22717,22975,preheat
23061,3248,19325,19544,8947,23607,22745,22970,preheat
23051,3245,19340,19552,8939,23635,22735,22989,preheat
23064,3252,19327,19537,8945,23627,22741,22995,preheat
23052,3243,19327,19532,8942,23646,22735,22988,preheat
23076,3277,19342,19526,8941,23660,22728,23005,preheat
23066,3285,19340,19554,8943,23652,22745,22995,preheat
23034,3276,19356,19539,8932,23602,22718,22984,preheat
23019,3268,19353,19547,8926,23635,22734,22986,preheat
23069,3260,19342,19546,8928,23631,22737,22988,preheat
23052,3258,19348,19542,8931,23627,22749,22991,preheat
23057,3244,19321,19538,8926,23644,22716,22972,preheat
23049,3258,19351,19529,8924,23624,22731,22996,preheat
23061,3253,19322,19538,8919,23611,22721,22969,preheat
23065,3261,19353,19542,8925,23648,22715,23007,preheat
23045,3270,19330,19535,8913,23616,22727,22967,preheat
23054,3261,19346,19538,8913,23638,22716,22971,preheat
23036,3246,19340,19520,8906,23622,22711,22980,preheat
23051,3257,19345,19544,8903,23626,22722,22972,preheat
23040,3251,19338,22989,preheat
23021,3262,19366,19549,8905,23608,22720,22981,preheat
23033,3247,19343,19529,8902,23649,22714,22960,preheat
23060,3247,19359,19536,8903,23648,22723,22981,preheat
23065,3263,19341,19532,8893,23615,22710,22971,preheat
23048,3248,19330,19550,8899,23614,22713,22986,preheat
23043,3256,19343,19541,8889,23617,22701,22956,preheat
23045,3272,19357,19543,8889,23621,22728,22979,preheat
23058,3240,19318,19536,8887,23629,22726,22976,preheat
23057,3258,19350,19522,8887,23616,22694,22976,preheat
23053,3251,19358,19545,8891,23607,22699,22965,preheat
23033,3247,19367,19554,8881,23608,22720,22973,preheat
23073,3250,19356,19535,8879,23619,22709,22976,preheat
23029,3250,19357,19543,8887,23646,22729,22999,preheat
23056,3253,19359,19545,8878,23638,22706,22972,preheat
23058,3251,19320,19551,8873,23622,22722,22972,preheat
23061,3278,19360,19552,8879,23628,22691,22977,preheat
23032,3279,19354,19556,8877,23616,22704,22970,preheat
23045,3259,19371,19567,8872,23630,22711,22967,preheat
23050,3250,19374,19541,8870,23607,22720,22987,preheat
23067,3264,19362,19550,8869,23643,22713,22975,preheat
23032,3243,19366,19546,8876,23639,22717,22973,preheat
23073,3245,19347,19522,8867,23622,22706,22959,preheat
23068,3240,19352,19524,8860,23637,22689,22971,preheat
23051,3268,19357,19549,8863,23616,22694,22972,preheat
23047,3244,19378,19532,8867,23621,22696,22980,preheat
23015,3242,19367,19550,8862,23589,22698,22963,preheat
23060,3273,19381,19539,8849,23639,22697,22961,preheat
23045,3260,19358,19527,8858,23623,22716,22971,preheat
23067,3238,19373,19556,8855,23646,22702,22972,preheat
23040,3251,19369,19512,8849,23636,22689,22967,preheat
23057,3245,19355,19555,8854,23640,22707,22961,preheat
23060,3248,19362,19521,8853,23627,22693,22983,preheat
23044,3282,19361,19548,8851,23607,22691,22966,preheat
23037,3278,19381,19532,8845,23632,22688,22965,preheat
23039,3262,19370,19547,8838,23628,22710,22967,preheat
23063,3231,19373,19563,8847,23658,22708,22980,preheat
23055,3277,19372,19554,8846,23627,22720,22984,preheat
23066,3232,19343,19502,8838,23632,22691,22960,preheat
23058,3242,19373,19528,8837,23631,22693,22981,preheat
23057,3255,19353,19553,8840,23640,22696,22973,preheat
23046,3240,19380,19550,8843,23605,22686,22990,preheat
23025,3253,19386,19532,8958,23623,22695,22972,preheat
23063,3251,19380,19538,8958,23638,22690,22957,preheat
23043,3234,19367,19537,8957,23609,22695,22964,preheat
23050,3235,19352,19551,8833,23643,22705,22962,preheat
23046,3272,19374,19523,8838,23654,22696,22997,preheat
23061,3242,19363,19523,8951,23634,22699,22955,preheat
23069,3279,19367,19550,8959,23644,22690,22977,preheat
23044,3262,19355,19549,8953,23598,22700,22976,preheat
23041,3241,19394,19554,8954,23641,22681,22957,preheat
23026,3253,19380,19533,8945,23596,22697,22963,preheat
23063,3237,19376,19546,8945,23672,22693,22956,preheat
23041,3253,19364,19531,8952,23630,22701,22976,preheat
23074,3257,19374,19546,8940,23648,22688,22960,preheat
23049,3241,19377,19497,8951,23645,22680,22965,preheat
23073,3259,19391,19568,8940,23636,22700,22963,preheat
23046,3250,19371,19528,8942,23615,22681,22967,preheat
23031,3260,19389,19562,8938,23602,22684,22970,preheat
23058,3285,19388,19540,8935,23649,22684,22951,preheat
23073,3256,19389,19567,8940,23640,22699,22965,preheat
23062,3252,19357,19542,8936,23645,22692,22949,preheat
23045,3242,19366,19545,8929,23635,22698,22966,preheat
23076,3240,19393,19555,8937,23663,22700,22981,preheat
23052,3250,19367,19566,8939,23620,22690,22964,preheat
23042,3262,19393,19558,8931,23635,22672,22956,preheat
23045,3270,19378,19530,8929,23613,22684,22956,preheat
23048,3240,19384,19550,8922,23635,22686,22952,preheat
23047,3239,19360,19533,8927,23625,22685,22968,preheat
23074,3252,19380,19541,8925,23641,22679,22963,preheat
23041,3251,19378,19495,8926,23647,22685,22967,preheat
23032,3253,19405,19553,8923,23600,22678,22962,preheat
23045,3250,19392,19527,8915,23633,22672,22948,preheat
23051,3278,19393,19541,8918,23644,22701,22957,preheat
23054,3266,19357,19540,8917,23643,22680,22959,preheat
23048,3259,19397,19535,8912,23635,22664,22975,preheat
23054,3241,19375,19545,8910,23610,22682,22962,preheat
23033,3254,19403,19546,8909,23632,22673,22961,preheat
23053,3284,19395,19537,8905,23637,22690,22956,preheat
23033,3256,19400,19555,8907,23614,22701,22979,preheat
23073,3256,19385,19530,8907,23659,22687,22956,preheat
23072,3250,19380,19515,8900,23634,22665,22949,preheat
23067,3265,19363,19557,8881,23649,22674,22945,preheat
23059,3258,19389,19530,8907,23619,22658,22973,preheat
23050,3277,19392,19544,8895,23625,22680,22957,preheat
23062,3270,19397,19542,8894,23629,22658,22945,preheat
23023,3260,19386,19541,8897,23629,22679,22955,preheat
23055,3248,19392,19536,8890,23644,22664,22925,preheat
23057,3253,19379,19524,8889,23613,22775,22965,preheat
23062,3241,19387,19549,8889,23627,22660,22959,preheat
23031,3236,19395,19519,8888,23625,22667,22946,preheat
23024,3244,19403,19551,8881,23630,22662,22956,preheat
23060,3271,19390,19522,8880,23621,22657,22932,preheat
23049,3259,19384,19538,8882,23639,22674,22955,preheat
23051,3244,19383,19520,8878,23657,22677,22955,preheat
23094,3278,19386,19513,8883,23660,22667,22957,preheat
23069,3245,19353,19555,8876,23630,22677,22951,preheat
23057,3250,19407,19530,8866,23654,22660,22944,preheat
23052,3263,19377,19546,8878,23612,22677,22954,preheat
23048,3273,19405,19538,8864,23653,22662,22930,preheat
23059,3260,19377,19503,8869,23631,22660,22947,preheat
23060,3244,19388,19559,8864,23639,22664,22947,preheat
23077,3242,19383,19523,8870,23631,22778,22956,preheat
23059,3239,19412,19555,8868,23626,22671,22957,preheat
23055,3248,19410,19546,8861,23662,22679,22947,preheat
23037,3260,19390,19526,8866,23621,22667,22951,preheat
23057,3252,19404,19564,8851,23647,22669,22938,preheat
23063,3238,19385,19498,8858,23619,22780,22952,preheat
23045,3265,19398,19537,8858,23618,22660,22965,preheat
23043,3243,19395,19542,8851,23639,22656,22941,preheat
23050,3240,19383,19519,8857,23660,22656,22937,preheat
23064,3289,19388,19538,8838,23644,22770,22938,preheat
23064,3245,19375,19521,8852,23622,22777,22945,preheat
23052,3247,14315,19545,8848,23649,22664,22948,preheat
23030,3286,19405,19537,8849,23614,22776,22934,preheat
23065,3280,19394,19535,8842,23641,22777,22935,preheat
23041,3233,19401,19517,8850,23668,22665,22953,preheat
23085,3243,19400,19542,8834,23640,22665,22944,preheat
23065,3261,19402,19547,8836,23637,22780,22954,preheat
23033,3250,19382,19529,8700,23635,22774,22929,preheat
23018,3271,19395,19518,8833,23611,22776,22937,preheat
23067,3243,19412,19531,8697,23671,22676,22951,preheat
23064,3248,19404,19516,8691,23645,22773,22946,preheat
23060,3277,19385,19532,8689,23622,22770,22930,preheat
23047,3238,19405,19511,8686,23626,22752,22932,preheat
23018,3261,19381,19512,8693,23616,22778,22928,preheat
23045,3257,19412,19534,8678,23649,22769,22937,preheat
23057,3237,19396,19506,8688,23622,22775,22938,preheat
23072,3262,19403,19531,8686,23654,22773,22946,preheat
23053,3252,19382,19492,8683,23655,22760,22937,preheat
23036,3259,19415,19514,8684,23619,22756,22926,preheat
23048,3249,19392,19509,8669,23619,22748,22916,preheat
23052,3250,19399,19516,8677,23661,22778,22935,preheat
23041,3250,19390,19534,8669,23605,22764,22927,preheat
23041,3258,19411,19512,8665,23649,22735,22922,preheat
23034,3250,19395,19509,8667,23629,22767,22919,preheat
23063,3236,19395,19518,8661,23666,22767,22931,preheat
23039,3239,19411,19517,8660,23639,22771,22930,preheat
23065,3235,19387,19531,8656,23632,22755,22935,preheat
23035,3257,19409,19512,8664,23640,22774,22927,preheat
23057,3268,19390,19513,8664,23652,22754,23039,preheat
23057,3287,19422,19529,8657,23634,22751,22953,preheat
23042,3252,19410,19508,8656,23641,22763,22924,preheat
23060,3236,19403,19527,8645,23641,22742,23024,preheat
23045,3245,19392,19515,8648,23602,22757,22931,preheat
23071,3256,19397,19492,8650,23652,22756,22924,preheat
23053,3240,19393,19474,8645,23639,22735,22927,preheat
23060,3251,19394,19521,8647,23654,22759,22928,preheat
23034,3242,19385,19517,8646,23601,22748,22923,preheat
23021,3250,19418,19518,8645,23622,22745,22921,preheat
23057,3245,19404,19502,8640,23642,22747,22916,preheat
23052,3258,19405,19510,8640,23644,22765,22928,preheat
23075,3240,19401,19521,8647,23678,22771,22948,preheat
23092,3243,19436,19548,8654,23657,22764,22960,preheat
23049,3252,19407,19519,8640,23648,22755,22934,preheat
23062,3259,19400,19513,8634,23643,22745,22917,preheat
23039,3251,19410,19518,8643,23637,22777,22945,preheat
23098,3278,19407,19513,8644,23667,22759,22929,preheat
23047,3279,19411,19462,8636,23651,22735,22925,preheat
23072,3251,19380,19520,8630,23650,22762,22914,preheat
23041,3264,19410,19514,8634,23625,22743,22943,preheat
23052,3248,19405,19511,8632,23612,22748,22913,preheat
23047,3252,19415,19504,8621,23658,22743,23034,preheat
23059,3254,19407,19498,8625,23638,22756,22920,preheat
23073,3251,19391,19509,8619,23668,22748,22917,preheat
23074,3268,19396,19491,8623,23624,22716,22924,preheat
23032,3244,19408,19507,8618,23632,22744,22916,preheat
23032,3270,19393,19506,8622,23619,22743,23037,preheat
23048,3249,19415,19508,8616,23621,22745,23036,preheat
23045,3249,19385,19494,8615,23634,22743,22912,preheat
23052,3262,19399,19521,8623,23669,22743,22939,preheat
23053,3251,19397,19508,8614,23660,22744,23039,preheat
23060,3269,19411,19496,8619,23642,22742,22925,preheat
23038,3247,19391,19507,8613,23593,22747,22920,preheat
23024,3272,19411,19499,8609,23655,22711,23020,preheat
23020,3244,19397,19495,8602,23598,22741,23036,preheat
23048,3251,19388,19491,8606,23655,22748,23039,preheat
23056,3251,19382,19466,8611,23623,22728,23038,preheat
23048,3252,19409,19505,8603,23660,22737,23031,preheat
23023,3245,19391,19458,8611,23636,22733,22921,preheat
23061,3250,19428,19522,8606,23640,22755,22933,preheat
23058,3236,19402,19497,8605,23638,22725,22920,preheat
23039,3235,19398,19523,8605,23645,22746,22924,preheat
23040,3274,19394,19484,8598,23673,22728,23023,preheat
23061,3259,19394,19485,8609,23650,22732,23036,preheat
23047,3249,19371,19501,8602,23628,22750,23039,preheat
23052,3244,19410,19494,8607,23638,22722,22924,preheat
23015,3247,19412,19492,8603,23622,22727,23035,preheat
23056,3244,19417,19512,8590,23657,22737,23031,preheat
23060,3241,19385,19503,8600,23616,22745,22925,preheat
23076,3246,19393,19487,8591,23657,22735,23029,preheat
23046,3255,19387,19486,8599,23634,22718,22915,preheat
23066,3267,19397,19518,8595,23622,22740,22923,preheat
23057,3257,19395,19502,8590,23627,22732,23037,preheat
23042,3269,19412,19500,8592,23626,22729,22923,preheat
23053,3282,19398,19491,8590,23680,22737,23027,preheat
23064,3260,19394,19494,8585,23644,22724,23039,preheat
23042,3244,19417,19504,8589,23634,22747,22912,preheat
23057,3231,19399,19486,8582,23651,22734,23036,preheat
23035,3261,19414,19510,8589,23644,22734,22923,preheat
23057,3250,19390,19485,8586,23647,22735,23029,preheat
23019,3270,19405,19485,8582,23670,22718,23021,preheat
23047,3247,19419,19515,8580,23616,22741,22917,preheat
23069,3241,19375,19471,8703,23643,22730,23035,preheat
23050,3259,19387,19467,8580,23649,22714,22913,preheat
23042,3253,19384,19487,8693,23625,22722,23026,preheat
23033,3248,19407,19493,8701,23630,22707,23029,preheat
23023,3277,19390,19490,8700,23607,22733,22912,preheat
23054,3246,19405,19466,8701,23676,22722,23025,preheat
23023,3243,19422,19503,8693,23632,22724,23025,preheat
23046,3234,19405,19479,8686,23629,22712,23035,preheat
23053,3249,19383,19481,8692,23642,22732,22912,preheat
23045,3242,19365,19470,8691,23644,22711,23015,preheat
23051,3262,19400,19478,8687,23651,22721,23029,preheat
23051,3250,19395,19424,8686,23655,22709,23037,preheat
23067,3256,19391,19512,8694,23641,22741,22919,preheat
23045,3236,19395,19479,8685,23648,22730,23031,preheat
23052,3243,19406,19483,8666,23649,22705,23015,preheat
23057,3242,19388,19460,8679,23622,22708,23024,preheat
23042,3286,19406,19488,8679,23636,22719,23034,preheat
23033,3255,19407,19466,8677,23625,22708,23021,preheat
23059,3242,19399,19470,8675,23664,22726,23028,preheat
23061,3279,19382,19485,8671,23624,22702,23024,preheat
23043,3253,19404,19501,8674,23637,22703,23021,preheat
23007,3254,19395,19461,8672,23636,22716,23014,preheat
23073,3243,19378,19474,8671,23639,22715,23007,preheat
23039,3237,19406,19474,8675,23629,22722,23029,preheat
23049,3267,19407,19469,8669,23650,22699,23018,preheat
23024,3235,19396,19467,8666,23650,22699,23013,preheat
23054,3243,19403,19469,8663,23635,22702,23030,preheat
23016,3243,19399,19474,8664,23631,22694,23003,preheat
23054,3244,19387,19464,8661,23630,22706,23010,preheat
23053,3271,19407,19456,8666,23647,22681,23019,preheat
23041,3237,19405,19477,8665,23613,22708,23028,preheat
23050,3245,19406,19462,8658,23637,22715,23014,preheat
23052,3284,19364,19442,8656,23624,22686,23021,preheat
23032,3261,19394,19475,8658,23630,22713,23032,preheat
23042,3242,19398,19468,8657,23643,22708,23006,preheat
23059,3238,19410,19458,8656,23655,22701,23020,preheat
23040,3254,19368,19452,8650,23621,22696,23016,preheat
23040,3281,19403,19488,8656,23637,22684,23009,preheat
23013,3259,19398,19447,8652,23651,22707,23010,preheat
23059,3272,19375,19460,8652,23629,22693,23004,preheat
23053,3266,19404,19471,8654,23624,22704,23027,preheat
23038,3259,19389,19451,8649,23644,22706,23004,preheat
23045,3250,19390,19455,8647,23656,22684,23023,preheat
23040,3250,19392,19474,8648,23634,22687,23002,preheat
23029,3255,19402,19477,8643,23624,22706,23016,preheat
23044,3242,19395,19450,8647,23642,22721,23025,preheat
23077,3237,19396,19446,8652,23652,22687,23012,preheat
23031,3250,19414,19472,8654,23613,22695,23026,preheat
23046,3279,19388,19468,8639,23649,22701,23010,preheat
23039,3261,19368,19453,8632,23634,22673,23010,preheat
23034,3252,19397,19450,8644,23621,22700,23018,preheat
23008,3271,19392,19458,8640,23648,22678,22985,preheat
23031,3234,19390,19452,8642,23644,22706,23017,preheat
23055,3248,19385,19468,8638,23658,22703,23006,preheat
23051,3239,19394,19450,8648,23626,22683,23031,preheat
23037,3242,19413,19475,8641,23619,22692,23017,preheat
23037,3239,19398,19450,8640,23639,22680,22997,preheat
23051,3236,19407,19466,8638,23636,22708,23020,preheat
23017,3251,19367,19438,8631,23631,22674,22988,preheat
23043,3268,19405,19448,8639,23627,22690,23021,preheat
23013,3266,19399,19448,8637,23630,22699,23022,preheat
23053,3248,19383,19451,8630,23629,22672,22991,preheat
23019,3250,19396,19447,8628,23627,22672,23003,preheat
23047,3243,19387,19441,8624,23667,22698,23002,preheat
23057,3244,19385,19437,8626,23655,22683,23018,preheat
23059,3245,19359,19448,8623,23624,22691,22999,preheat
23039,3257,19389,19436,8632,23619,22669,23012,preheat
22996,3228,19400,19440,8621,23607,22672,22999,preheat
23042,3252,19396,19459,8620,23640,22677,22985,preheat
23025,3244,19368,19447,8622,23620,22700,23009,preheat
23056,3241,19360,19431,8620,23627,22686,22990,preheat
23038,3254,19381,19430,8625,23656,22668,22995,preheat
23048,3242,19377,19427,8615,23613,22673,22988,preheat
23047,3244,19412,19445,8622,23644,22682,23016,preheat
23016,3244,19383,19460,8615,23601,22676,22995,preheat
23032,3250,19395,19447,8606,23643,22667,22988,preheat
23029,3240,19396,19437,8624,23650,22682,22999,preheat
23068,3249,19378,19446,8609,23635,22687,23003,preheat
23051,3251,19382,19443,8614,23646,22668,23004,preheat
23034,3249,19366,19457,8604,23614,22676,23000,preheat
23029,3248,19406,19441,8610,23641,22682,23010,preheat
23035,3238,19393,19433,8617,23622,22676,22995,preheat
23060,3266,19409,19459,8610,23642,22683,22994,preheat
23038,3263,19380,19428,8610,23654,22681,23011,preheat
23047,3233,19379,19454,8607,23622,22679,22997,preheat
23013,3238,19404,19462,8609,23631,22680,22998,preheat
23018,3268,19374,19446,8602,23573,22674,22979,preheat
23031,3266,19382,19434,8596,23640,22669,22992,preheat
23015,3249,19377,19403,8597,23651,22674,23007,preheat
23062,3240,19361,19440,8601,23652,22668,22978,preheat
23028,3247,19393,19417,8603,23612,22665,23002,preheat
23057,3245,19384,19448,8597,23603,22667,22986,preheat
23015,3261,19404,19443,8596,23638,22663,23006,preheat
23015,3235,19378,19432,8599,23636,22682,22982,preheat
23051,3245,19383,19445,8586,23629,22527,22990,preheat
23034,3241,19370,19431,8594,23634,22687,23001,preheat
23057,3248,19369,19399,8584,23638,22524,22977,preheat
23018,3267,19397,19417,8596,23636,22525,23003,preheat
23052,3249,19371,19442,8592,23644,22683,22997,preheat
23031,3253,19401,19435,8589,23627,22524,23006,preheat
23015,3245,19380,19424,8586,23626,22668,22979,preheat
23042,3224,19388,19418,8592,23671,22520,22975,preheat
23023,3249,19376,19426,8588,23615,22662,22991,preheat
23051,3242,19358,19428,8582,23653,22668,22993,preheat
23039,3238,19363,19402,8585,23613,22659,23001,preheat
23034,3242,19363,19421,8583,23631,22664,22988,preheat
23025,3259,19371,19428,8590,23619,22658,22989,preheat
23024,3229,19395,19453,8583,23630,22674,22989,preheat
23052,3251,19372,19415,8447,23623,22656,22983,preheat
23040,3248,19372,19419,8582,23637,22522,23005,preheat
23032,3252,19362,19411,8577,23653,22663,22968,preheat
23044,3254,19385,19426,8587,23632,22525,22997,preheat
23016,3259,19379,19440,8444,23602,22669,22991,preheat
23046,3229,19393,19431,8583,23644,22656,22987,preheat
23014,3270,19395,19422,8579,23645,22663,22997,preheat
23050,3241,19377,19427,8437,23664,22668,22975,preheat
23028,3252,19377,19416,8576,23622,22508,22993,preheat
23026,3254,19368,19423,8439,23616,22660,22978,preheat
23003,3242,19395,19405,8581,23624,22520,22991,preheat
23042,3237,19397,19436,8447,23630,22675,22986,preheat
23050,3242,19369,19417,8439,23647,22663,22970,preheat
23019,3249,19369,19415,8446,23642,22527,23000,preheat
23035,3239,19370,19405,8438,23646,22521,22968,preheat
23035,3252,19366,19384,8577,23616,22515,22986,preheat
23025,3237,19377,19437,8439,23616,22675,22986,preheat
23052,3240,19371,19428,8441,23607,22516,22957,preheat
23017,3252,19372,19407,8441,23634,22660,22983,preheat
23017,3271,19357,19389,8429,23667,22668,22965,preheat
23030,3244,19395,19403,8441,23621,22512,22989,preheat
23008,3238,19400,19416,8435,23621,22661,22992,preheat
23066,3235,19394,19430,8432,23654,22659,22976,preheat
23023,3241,19376,19428,8441,23641,22671,23009,preheat
23037,3246,19365,19406,8422,23629,22519,22970,preheat
23011,3257,19361,19394,8432,23616,22512,22965,preheat
23033,3268,19356,19416,8425,23631,22658,22976,preheat
23016,3263,19369,19404,8429,23597,22514,22967,preheat
