adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,status
23422,3202,18628,18794,9711,24048,22727,23225,preheat
23394,3219,18652,18771,9714,24034,22726,23241,preheat
23383,3203,18629,18800,9706,24009,22750,23245,preheat
23405,3212,18623,18771,9705,24049,22738,23223,preheat
23404,3212,18627,18768,9718,24041,22731,23241,preheat
23381,3208,18644,18788,9712,24039,22743,23234,preheat
23406,3228,18612,18787,9705,24025,22737,23229,preheat
23391,3206,18629,18779,9716,24024,22733,23236,preheat
23374,3220,18614,18784,9709,24015,22752,23231,preheat
23413,3204,18608,18786,9709,24041,22731,23214,preheat
23381,3069,18634,18786,9711,24012,22725,23229,preheat
23372,3207,18632,18780,9714,24035,22742,23237,preheat
23393,3204,18620,18772,9706,24031,22747,23223,preheat
23393,3201,18638,18777,9712,24049,22725,23221,preheat
23386,3070,18618,18778,9718,24019,22746,23246,preheat
23401,3064,18635,18785,9709,24026,22739,23229,preheat
23393,3207,18629,18779,9705,24049,22739,23234,preheat
23391,3202,18621,18762,9719,24061,22729,23231,preheat
23420,3216,18612,18794,9706,24030,22736,23242,preheat
23386,3213,18636,18776,9705,24028,22717,23220,preheat
23397,3216,18640,18776,9706,24044,22729,23243,preheat
23390,3204,18631,18794,9711,24036,22741,23222,preheat
23425,3208,18639,18795,9707,24069,22738,23228,preheat
23420,3215,18644,18776,9718,24053,22715,23246,preheat
23387,3206,18645,18806,9699,24033,22746,23247,preheat
23437,3210,18636,18776,9709,24067,22739,23228,preheat
23401,3202,18649,18774,9709,24039,22735,23244,preheat
23390,3224,18640,18787,9713,24051,22736,23235,preheat
23422,3212,18638,18793,9703,24049,22732,23222,preheat
23412,3066,18634,18778,9713,24049,22731,23243,preheat
23397,3233,18643,18795,9704,24043,22752,23233,preheat
23410,3203,18614,18802,9706,24055,22725,23219,preheat
23403,3232,18627,18809,9709,24025,22725,23239,preheat
23385,3068,18639,18792,9711,24048,22746,23248,preheat
23417,3067,18628,18791,9700,24046,22747,23234,preheat
23410,3223,18650,18793,9713,24059,22720,23231,preheat
23399,3212,18642,18795,9710,24044,22746,23239,preheat
23421,3209,18627,18799,9707,24063,22736,23232,preheat
23412,3209,18644,18798,9704,24037,22729,23238,preheat
23408,3067,18638,18790,9715,24053,22739,23239,preheat
23409,3210,18619,18793,9708,24059,22734,23233,preheat
23398,3216,18654,18790,9711,24057,22714,23226,preheat
23393,3225,18634,18786,9707,24035,22743,23251,preheat
23412,3066,18635,18790,9705,24049,22737,23232,preheat
23413,3234,18646,18798,9704,24049,22730,23226,preheat
23399,3232,18630,18785,9714,24066,22739,23242,preheat
23412,3207,18624,18809,9701,24042,22742,23241,preheat
23405,3204,18640,18793,9702,24053,22725,23234,preheat
23390,3205,18628,18786,9711,24063,22743,23237,preheat
23417,3208,18624,18801,9711,24058,22734,23239,preheat
23405,3061,18643,18796,9703,24036,22731,23230,preheat
23401,3221,18632,18788,9712,24054,22717,23246,preheat
23402,3218,18650,18802,9706,24027,22746,23232,preheat
23426,3208,18629,18788,9709,24065,22727,23229,preheat
23400,3209,18627,18769,9712,24032,22726,23248,preheat
23385,3217,18629,18787,9705,24028,22732,23243,preheat
23419,3068,18619,18774,9703,24041,22735,23217,preheat
23393,3204,18626,18771,9712,24015,22730,23241,preheat
23385,3213,18632,18775,9704,24039,22731,23240,preheat
23421,3200,18614,18802,9701,24042,22733,23229,preheat
23397,3217,18648,18772,9715,24044,22718,23232,preheat
23401,3207,18621,18794,9704,24049,22746,23235,preheat
23405,3201,18608,18808,9706,24053,22717,23222,preheat
23383,3223,18630,18784,9706,24030,22725,23227,preheat
23380,3217,18619,18791,9705,24031,22733,23248,preheat
23388,3215,18620,18774,9699,24058,22739,23222,preheat
23398,3215,18634,18784,9704,24030,22727,23237,preheat
23368,3205,18629,18765,9709,24038,22739,23228,preheat
23395,3209,18617,18791,9701,24031,22735,23230,preheat
23373,3065,18632,18774,9703,24069,22726,23227,preheat
23392,3216,18623,18777,9705,24023,22735,23232,preheat
23395,3209,18621,18788,9709,24042,22732,23226,preheat
23389,3217,18644,18794,9700,24040,22722,23230,preheat
23398,3069,18640,18771,9705,24049,22725,23242,preheat
23409,3210,18634,18798,9703,24021,22743,23225,preheat
23398,3066,18625,18785,9701,24045,22734,23219,preheat
23401,3060,18632,18770,9713,24037,22715,23232,preheat
23399,3211,18619,18790,9706,23999,22735,23234,preheat
23387,3206,18634,18766,9700,24055,22732,23220,preheat
23395,3209,18619,18752,9705,24024,22735,23234,preheat
23380,3068,18631,18776,9709,24026,22728,23223,preheat
23393,3200,18618,18768,9701,24064,22739,23231,preheat
23394,3204,18655,18769,9707,24041,22711,23243,preheat
23398,3212,18642,18773,9702,24024,22744,23224,preheat
23403,3206,18634,18775,9706,24058,22722,23214,preheat
23403,3207,18639,18773,9709,24035,22723,23242,preheat
23380,3221,18646,18793,9700,24012,22729,23230,preheat
23400,3209,18636,18775,9691,24068,22737,23234,preheat
23419,3203,18643,18762,9704,24048,22727,23234,preheat
23401,3066,18636,18777,9705,24026,22739,23233,preheat
23410,3213,18626,18776,9704,24062,22723,23224,preheat
23402,3218,18659,18773,9701,24037,22733,23244,preheat
23388,3208,18630,18778,9704,24031,22726,23220,preheat
23401,3215,18630,18780,9701,24042,22731,23218,preheat
23391,3209,18622,18761,9715,24024,22705,23236,preheat
23381,3230,18622,18781,9699,24000,22741,23234,preheat
23388,3211,18621,18763,9700,24029,22727,23213,preheat
23398,3208,18622,18754,9705,24031,22734,23237,preheat
23382,3202,18626,18774,9704,24027,22739,23222,preheat
23397,3206,18612,18778,9705,24036,22726,23224,preheat
23387,3210,18632,18772,9709,24027,22727,23236,preheat
23381,3230,18615,18782,9701,24012,22742,23227,preheat
23425,3210,18609,18771,9702,24053,22729,23216,preheat
23391,3211,18641,18783,9706,24036,22717,23222,preheat
23384,3205,18625,18786,9700,24020,22734,23241,preheat
23413,3207,18640,18787,9699,24057,22731,23220,preheat
23397,3208,18647,18780,9702,24028,22725,23226,preheat
23377,3209,18638,18771,9714,24035,22726,23228,preheat
23398,3200,18608,18780,9703,24021,22740,23234,preheat
23376,3208,18633,18767,9698,24061,22725,23220,preheat
23381,3068,18604,18783,9708,24034,22736,23240,preheat
23400,3210,18604,18778,9699,24057,22732,23222,preheat
23384,3215,18614,18799,9705,24040,22714,23226,preheat
23377,3214,18622,18781,9706,24043,22733,23233,preheat
23408,3208,18627,18790,9698,24038,22730,23231,preheat
23400,3066,18641,18780,9696,24047,22718,23221,preheat
23383,3202,18630,18778,9705,24040,22727,23237,preheat
23425,3219,18614,18783,9700,24029,22737,23228,preheat
23382,3059,18636,18767,9700,24040,22718,23231,preheat
23403,3205,18617,18785,9703,24040,22736,23237,preheat
23408,3207,18615,18767,9697,24055,22731,23220,preheat
23390,3214,18633,18785,9701,24050,22714,23228,preheat
23385,3208,18632,18785,9704,24063,22737,23244,preheat
23406,3204,18617,18796,9699,24032,22739,23232,preheat
23412,3210,18656,18783,9701,24051,22728,23223,preheat
23401,3061,18637,18768,9705,24041,22721,23229,preheat
23396,3222,18621,18798,9698,24040,22741,23241,preheat
23386,3211,18628,18768,9700,24040,22716,23226,preheat
23394,3213,18621,18763,9705,24047,22739,23227,preheat
23399,3067,18616,18772,9706,24038,22724,23222,preheat
23380,3213,18624,18776,9702,24023,22725,23225,preheat
23370,3214,18631,18770,9704,24034,22734,23235,preheat
23403,3063,18619,18775,9699,24040,22741,23220,preheat
23400,3222,18639,18772,9702,24041,22720,23219,preheat
23380,3213,18624,18792,9710,24036,22735,23230,preheat
23406,3230,18629,18778,9699,24038,22736,23225,preheat
23411,3232,18637,18781,9705,24062,22724,23227,preheat
23398,3215,18629,18782,9706,24064,22741,23234,preheat
23409,3224,18625,18786,9699,24045,22729,23226,preheat
23393,3206,18634,18790,9702,24035,22722,23227,preheat
23379,3209,18639,18781,9703,24063,22724,23234,preheat
23395,3065,18613,18783,9698,24042,22744,23239,preheat
23382,3208,18635,18770,9701,24065,22728,23215,preheat
23392,3209,18606,18766,9705,24036,22725,23243,preheat
23386,3207,18612,18780,9704,24026,22738,23232,preheat
23387,3200,18624,18781,9694,24037,22735,23235,preheat
23394,3212,18610,18753,9702,24059,22727,23236,preheat
23394,3205,18608,18786,9704,24027,22726,23236,preheat
23400,3214,18624,18788,9701,24076,22728,23229,preheat
23398,3209,18628,18788,9700,24044,22728,23246,preheat
23411,3210,18630,18810,9698,24046,22737,23226,preheat
23401,3209,18635,18782,9697,24042,22718,23221,preheat
23409,3203,18635,18782,9704,24032,22720,23239,preheat
23395,3069,18617,18786,9700,24029,22727,23235,preheat
23405,3070,18627,18777,9693,24048,22731,23231,preheat
23387,3212,18617,18749,9704,24038,22727,23234,preheat
23411,3213,18610,18792,9705,24018,22722,23234,preheat
23372,3212,18622,18776,9704,24058,22721,23217,preheat
23411,3213,18618,18779,9705,24038,22726,23242,preheat
23390,3215,18620,18797,9700,24047,22735,23228,preheat
23405,3207,18625,18779,9697,24047,22718,23228,preheat
23403,3225,18626,18767,9705,24052,22721,23232,preheat
23404,3210,18624,18794,9707,24033,22729,23236,preheat
23406,3066,18638,18784,9693,24064,22737,23235,preheat
23410,3216,18620,18758,9708,24043,22723,23240,preheat
23398,3200,18638,18794,9701,24041,22733,23236,preheat
23413,3214,18643,18786,9705,24058,22726,23225,preheat
23398,3217,18645,18780,9702,24047,22728,23247,preheat
23384,3065,18638,18777,9704,24041,22732,23224,preheat
23398,3069,18619,18780,9699,24053,22728,23220,preheat
23390,3223,18632,18762,9709,24026,22718,23238,preheat
23379,3213,18624,18785,9703,24017,22744,23238,preheat
23411,3207,18623,18759,9699,24032,22725,23222,preheat
23405,3208,18635,18778,9707,24042,22731,23231,preheat
23381,3221,18629,18778,9706,24040,22740,23237,preheat
23409,3066,18619,18803,9701,24053,22734,23230,preheat
23400,3213,18644,18785,9700,24052,22723,23232,preheat
23382,3219,18626,18780,9708,24057,22740,23231,preheat
23412,3227,18623,18802,9696,24069,22727,23232,preheat
23386,3205,18643,18783,9702,24050,22712,23217,preheat
23379,3209,18638,18769,9703,24051,22732,23238,preheat
23395,3209,18631,18775,9700,24062,22739,23228,preheat
23408,3071,18638,18777,9700,24046,22727,23225,preheat
23385,3203,18633,18768,9710,24041,22724,23234,preheat
23394,3069,18620,18778,9698,24026,22735,23238,preheat
23386,3067,18646,18766,9701,24056,22727,23227,preheat
23389,3228,18608,18764,9707,24035,22740,23242,preheat
23395,3069,18614,18781,9702,24032,22734,23227,preheat
23379,3068,18626,18780,9699,24035,22717,23227,preheat
23386,3210,18623,18768,9702,24061,22732,23242,preheat
23399,3067,18620,18801,9703,24038,22737,23238,preheat
23406,3204,18643,18791,9699,24049,22727,23215,preheat
23396,3071,18622,18779,9707,24050,22722,23237,preheat
23408,3209,18610,18804,9698,24052,22735,23241,preheat
23395,3067,18649,18773,9691,24070,22722,23232,preheat
23400,3200,18622,18770,9697,24047,22731,23236,preheat
23413,3208,18611,18787,9704,24037,22724,23232,preheat
23399,3211,18624,18784,9696,24040,22721,23226,preheat
23374,3217,18613,18770,9700,24040,22724,23239,preheat
23404,3201,18612,18786,9699,24036,22736,23235,preheat
23415,3206,18640,18795,9696,24068,22726,23223,preheat
23412,3207,18637,18775,9707,24066,22720,23238,preheat
23400,3241,18621,18804,9695,24041,22741,23235,preheat
23399,3208,18637,18769,9698,24056,22726,23230,preheat
23396,3201,18610,18754,9702,24032,22731,23231,preheat
23399,3207,18609,18791,9701,24042,22728,23228,preheat
23415,3210,18627,18779,9698,24044,22722,23228,preheat
23394,3212,18628,18774,9699,24044,22732,23243,preheat
23394,3067,18634,18804,9700,24032,22735,23223,preheat
23408,3216,18643,18773,9698,24067,22729,23227,preheat
23376,3204,18635,18765,9705,24040,22719,23233,preheat
23393,3060,18616,18785,9699,24013,22734,23240,preheat
23408,3232,18631,18776,9693,24056,22735,23228,preheat
23401,3215,18610,18771,9701,24056,22727,23243,preheat
23405,3063,18625,18791,9696,24066,22733,23231,preheat
23397,3203,18641,18790,9697,24043,22718,23237,preheat
23405,3211,18635,18776,9700,24052,22719,23254,preheat
23386,3214,18642,18779,9703,24043,22730,23223,preheat
23423,3206,18619,18779,9702,24061,22722,23217,preheat
23393,3207,18648,18771,9699,24054,22721,23241,preheat
23395,3207,18630,18807,9700,24021,22722,23230,preheat
23416,3200,18639,18783,9690,24065,22733,23234,preheat
23420,3228,18616,18759,9704,24055,22729,23234,preheat
23395,3207,18637,18775,9701,24029,22732,23228,preheat
23395,3210,18641,18766,9700,24050,22725,23225,preheat
23401,3218,18622,18775,9700,24032,22734,23247,preheat
23382,3216,18626,18778,9697,24021,22734,23221,preheat
23396,3066,18630,18788,9701,24063,22725,23212,preheat
23395,3216,18623,18778,9704,24034,22715,23242,preheat
23380,3207,18638,18791,9695,24023,22731,23224,preheat
23403,3207,18633,18770,9696,24040,22734,23229,preheat
23391,3201,18636,18751,9700,24040,22720,23233,preheat
23379,3209,18616,18797,9698,24030,22731,23238,preheat
23383,3232,18621,18781,9697,24060,22728,23225,preheat
23412,3236,18631,18787,9701,24057,22719,23247,preheat
23394,3210,18634,18782,9696,24064,22739,23226,preheat
23417,3201,18616,18777,9695,24074,22708,23217,preheat
23398,3203,18627,18777,9700,24025,22713,23240,preheat
23364,3070,18631,18777,9694,24028,22732,23230,preheat
23399,3212,18610,18773,9697,24045,22721,23231,preheat
23408,3054,18650,18775,9698,24054,22722,23242,preheat
23415,3200,18625,18785,9700,24033,22726,23225,preheat
23410,3211,18630,18788,9693,24040,22729,23228,preheat
23388,3214,18622,18771,9707,24036,22721,23232,preheat
23389,3209,18617,18769,9696,24028,22746,23225,preheat
23399,3206,18607,18768,9697,24060,22722,23209,preheat
23389,3215,18632,18770,9700,24031,22717,23229,preheat
23376,3070,18634,18786,9698,24031,22738,23234,preheat
23425,3204,18625,18785,9693,24048,22727,23216,preheat
23402,3203,18637,18792,9695,24044,22719,23221,preheat
23389,3200,18634,18774,9703,24060,22719,23230,preheat
23395,3235,18621,18783,9704,24016,22733,23239,preheat
23392,3217,18630,18769,9697,24052,22733,23226,preheat
23395,3205,18602,18764,9701,24040,22726,23243,preheat
23390,3227,18616,18798,9700,24035,22729,23226,preheat
23387,3068,18625,18793,9698,24068,22726,23231,preheat
23414,3215,18633,18770,9704,24051,22720,23238,preheat
23383,3202,18637,18792,9701,24041,22731,23229,preheat
23437,3207,18623,18780,9698,24056,22711,23217,preheat
23376,3230,18638,18775,9703,24033,22713,23235,preheat
23368,3215,18620,18773,9701,24026,22731,23238,preheat
23407,3204,18611,18769,9687,24034,22735,23221,preheat
23401,3203,18639,18792,9700,24038,22717,23230,preheat
23389,3211,18633,18782,9702,24039,22738,23236,preheat
23409,3215,18634,18795,9698,24059,22726,23234,preheat
23403,3207,18651,18775,9698,24061,22729,23229,preheat
23390,3200,18625,18760,9706,24049,22723,23225,preheat
23410,3208,18611,18776,9701,24027,22730,23223,preheat
23375,3205,18645,18768,9696,24037,22710,23222,preheat
23385,3207,18616,18762,9700,24030,22726,23237,preheat
23393,3204,18624,18795,9700,24029,22738,23225,preheat
23414,3068,18633,18783,9695,24041,22720,23214,preheat
23403,3212,18626,18774,9702,24046,22714,23235,preheat
23394,3210,18616,18791,9697,24032,22721,23225,preheat
23420,3202,18646,18786,9692,24064,22732,23231,preheat
23391,3223,18625,18747,9696,24067,22720,23229,preheat
23411,3069,18628,18791,9698,24035,22728,23233,preheat
23397,3201,18630,18767,9700,24075,22729,23228,preheat
23391,3067,18639,18766,9706,24026,22718,23250,preheat
23373,3215,18637,18780,9700,24029,22739,23219,preheat
23392,3206,18621,18784,9699,24049,22722,23224,preheat
23378,3227,18629,18759,9704,24030,22708,23238,preheat
23372,3208,18618,18786,9697,24001,22728,23241,preheat
23392,3205,18624,18759,9692,24039,22721,23212,preheat
23387,3232,18616,18768,9702,24023,22724,23244,preheat
23366,3061,18616,18763,9697,24045,22730,23223,preheat
23417,3222,18605,18772,9700,24043,22721,23232,preheat
23379,3205,18631,18770,9700,24043,22723,23234,preheat
23384,3201,18609,18780,9703,24037,22735,23233,preheat
23389,3224,18613,18762,9696,24065,22716,23213,preheat
23382,3214,18620,18779,9706,24015,22712,23234,preheat
23359,3211,18623,18774,9694,24036,22724,23222,preheat
23386,3204,18607,18774,9694,24038,22719,23226,preheat
23386,3228,18621,18756,9703,24056,22721,23220,preheat
23376,3223,18616,18787,9699,24020,22727,23240,preheat
23385,3209,18609,18768,9690,24036,22719,23220,preheat
23385,3205,18621,18774,9705,24022,22723,23246,preheat
23368,3071,18616,18768,9694,24023,22737,23220,preheat
23413,3069,18611,18770,9699,24038,22714,23226,preheat
23380,3209,18631,18755,9704,24039,22705,23222,preheat
23380,3218,18618,18788,9693,24004,22730,23229,preheat
23392,3206,18625,18753,9692,24067,22718,23204,preheat
23397,3064,18618,18752,9700,24041,22719,23236,preheat
23365,3067,18636,18765,9693,24022,22721,23219,preheat
23400,3214,18612,18776,9692,24038,22718,23219,preheat
23387,3209,18621,18768,9699,24038,22718,23233,preheat
23401,3209,18621,18777,9695,24025,22735,23228,preheat
23399,3213,18605,18763,9690,24045,22714,23208,preheat
23396,3209,18631,18793,9696,24041,22713,23225,preheat
23367,3205,18632,18778,9694,24042,22726,23233,preheat
23401,3207,18620,18790,9687,24048,22728,23228,preheat
23393,3213,18639,18790,9691,24047,22714,23215,preheat
23393,3201,18632,18779,9701,24052,22725,23225,preheat
23397,3212,18624,18797,9695,24045,22730,23228,preheat
23391,3203,18632,18775,9686,24046,22722,23223,preheat
23392,3217,18616,18762,9698,24039,22722,23222,preheat
23404,3204,18617,18775,9696,24029,22718,23218,preheat
23390,3219,18615,18774,9691,24038,22716,23223,preheat
23373,3243,18625,18761,9694,24031,22708,23230,preheat
23389,3232,18619,18781,9691,24027,22729,23220,preheat
23398,3230,18630,18761,9695,24052,22710,23213,preheat
23392,3209,18638,18780,9693,24040,22713,23233,preheat
23391,3208,18632,18794,9694,24022,22711,23222,preheat
23391,3213,18628,18776,9686,24055,22729,23220,preheat
23398,3215,18617,18761,9696,24055,22704,23230,preheat
23392,3210,18635,18776,9688,24040,22722,23227,preheat
23411,3217,18607,18773,9688,24054,22713,23231,preheat
23388,3234,18643,18778,9697,24040,22724,23241,preheat
23383,3242,18607,18776,9697,24024,22726,23221,preheat
23418,3214,18616,18759,9688,24047,22713,23207,preheat
23402,3205,18610,18786,9697,24017,22708,23226,preheat
23352,3228,18627,18774,9690,24029,22722,23224,preheat
23416,3064,18607,18776,9686,24040,22722,23220,preheat
23384,3209,18644,18759,9695,24046,22710,23222,preheat
23388,3065,18622,18780,9692,24041,22723,23240,preheat
23399,3064,18613,18774,9691,24050,22710,23221,preheat
23406,3205,18629,18775,9693,24049,22716,23229,preheat
23381,3207,18621,18761,9694,24040,22725,23227,preheat
23416,3209,18606,18782,9689,24071,22719,23221,preheat
23389,3223,18626,18791,9696,24048,22702,23226,preheat
23386,3223,18617,18772,9686,24038,22727,23240,preheat
23407,3200,18627,18771,9687,24056,22715,23228,preheat
23391,3066,18639,18787,9691,24055,22715,23219,preheat
23389,3071,18623,18772,9693,24044,22716,23238,preheat
23405,3211,18633,18787,9687,24045,22723,23227,preheat
23394,3224,18636,18775,9690,24051,22713,23230,preheat
23393,3210,18615,18774,9688,24054,22731,23221,preheat
23413,3207,18605,18772,9691,24052,22713,23229,preheat
23382,3069,18630,18782,9689,24043,22706,23213,preheat
23374,3213,18607,18772,9695,24031,22717,23237,preheat
23396,3065,18617,18783,9686,24054,22726,23223,preheat
23385,3217,18628,18774,9687,24034,22708,23221,preheat
23382,3200,18617,18762,9694,24040,22715,23217,preheat
23388,3227,18605,18795,9693,24015,22720,23234,preheat
23382,3211,18613,18755,9680,24043,22717,23217,preheat
23376,3202,18598,18759,9693,24031,22712,23232,preheat
23385,3206,18607,18769,9693,24030,22720,23219,preheat
23389,3208,18621,18783,9688,24034,22709,23223,preheat
23362,3214,18626,18750,9686,24067,22705,23228,preheat
23392,3066,18616,18786,9683,24042,22726,23221,preheat
23397,3066,18639,18768,9689,24046,22708,23208,preheat
23397,3207,18620,18764,9694,24040,22710,23221,preheat
23399,3070,18628,18782,9690,24032,22720,23226,preheat
23381,3203,18636,18770,9682,24055,22717,23218,preheat
23388,3208,18602,18762,9691,24040,22719,23219,preheat
23405,3216,18613,18766,9689,24040,22714,23206,preheat
23372,3210,18622,18767,9686,24029,22710,23221,preheat
23369,3206,18624,18759,9690,24053,22711,23227,preheat
23401,3065,18617,18757,9681,24046,22727,23221,preheat
23391,3223,18637,18772,9686,24070,22701,23209,preheat
23384,3237,18630,18771,9688,24043,22722,23223,preheat
23412,3070,18608,18771,9686,24069,22707,23224,preheat
23388,3201,18634,18788,9687,24040,22715,23227,preheat
23373,3227,18604,18765,9691,24041,22726,23224,preheat
23398,3206,18605,18772,9684,24051,22706,23205,preheat
23384,3066,18618,18773,9688,24026,22705,23223,preheat
23359,3071,18639,18765,9689,24037,22715,23224,preheat
23409,3208,18612,18758,9675,24044,22721,23222,preheat
23382,3202,18632,18777,9689,24041,22697,23221,preheat
23385,3225,18627,18778,9682,24051,22720,23227,preheat
23395,3216,18608,18793,9683,24040,22706,23216,preheat
23392,3222,18628,18766,9685,24045,22716,23226,preheat
23378,3215,18611,18780,9692,24028,22721,23226,preheat
23400,3228,18593,18770,9680,24042,22711,23206,preheat
23377,3061,18615,18780,9694,24016,22705,23227,preheat
23357,3207,18629,18764,9688,24022,22722,23215,preheat
23415,3059,18604,18773,9680,24028,22715,23226,preheat
23390,3215,18633,18752,9688,24043,22705,23225,preheat
23383,3070,18628,18782,9683,24038,22722,23228,preheat
23401,3207,18617,18770,9682,24046,22708,23212,preheat
23406,3216,18621,18771,9687,24037,22714,23232,preheat
23378,3069,18611,18775,9688,24028,22722,23219,preheat
23399,3213,18602,18766,9681,24066,22707,23202,preheat
23395,3214,18620,18763,9691,24016,22700,23226,preheat
23364,3059,18632,18776,9680,24017,22718,23226,preheat
23397,3234,18599,18762,9683,24038,22720,23215,preheat
23380,3212,18610,18744,9693,24047,22709,23221,preheat
23403,3214,18613,18774,9682,24028,22722,23223,preheat
23386,3212,18623,18764,9687,24059,22706,23213,preheat
23405,3218,18649,18774,9687,24040,22710,23240,preheat
23402,3208,18618,18769,9685,24039,22714,23213,preheat
23394,3208,18630,18774,9679,24071,22712,23214,preheat
23402,3211,18603,18776,9691,24036,22694,23230,preheat
23370,3205,18629,18787,9675,24025,22713,23216,preheat
23381,3071,18602,18760,9678,24041,22716,23224,preheat
23375,3223,18619,18742,9684,24041,22708,23227,preheat
23388,3209,18611,18780,9682,24027,22708,23226,preheat
23378,3208,18633,18774,9681,24065,22701,23214,preheat
23402,3206,18624,18769,9681,24042,22706,23229,preheat
23398,3212,18628,18787,9681,24041,22712,23218,preheat
23403,3232,18623,18778,9682,24065,22715,23211,preheat
23402,3210,18603,18776,9689,24038,22689,23232,preheat
23375,3228,18603,18787,9683,24020,22717,23212,preheat
23383,3235,18607,18771,9679,24036,22715,23218,preheat
23391,3205,18601,18746,9686,24060,22710,23224,preheat
23364,3207,18610,18769,9688,24020,22717,23225,preheat
23393,3203,18614,18761,9678,24047,22712,23216,preheat
23389,3225,18614,18773,9685,24041,22712,23220,preheat
23380,3228,18621,18755,9687,24049,22712,23210,preheat
23392,3219,18593,18780,9682,24046,22716,23227,preheat
23386,3066,18626,18766,9681,24066,22702,23218,preheat
23404,3213,18620,18775,9679,24053,22711,23230,preheat
23393,3202,18621,18780,9684,24038,22714,23211,preheat
23404,3201,18608,18766,9685,24064,22706,23204,preheat
23396,3217,18624,18768,9684,24022,22706,23231,preheat
23366,3235,18622,18770,9682,24020,22718,23219,preheat
23407,3220,18599,18778,9680,24026,22716,23212,preheat
23377,3207,18631,18764,9683,24055,22701,23189,preheat
23378,3208,18621,18754,9681,24029,22715,23228,preheat
23397,3200,18606,18766,9683,24021,22713,23216,preheat
23385,3209,18612,18757,9670,24042,22718,23219,preheat
23414,3232,18613,18743,9683,24043,22696,23217,preheat
23381,3219,18625,18787,9678,24033,22714,23223,preheat
23389,3232,18623,18765,9680,24065,22707,23219,preheat
23397,3070,18638,18777,9680,24057,22715,23232,preheat
23392,3210,18611,18777,9684,24059,22705,23216,preheat
23413,3217,18606,18783,9675,24036,22706,23209,preheat
23395,3213,18629,18786,9683,24040,22687,23219,preheat
23369,3201,18616,18782,9678,24036,22718,23231,preheat
23407,3217,18609,18780,9680,24043,22708,23227,preheat
23394,3215,18630,18790,9679,24059,22711,23205,preheat
23394,3209,18614,18761,9688,24038,22697,23229,preheat
23392,3208,18609,18797,9673,24016,22716,23228,preheat
23395,3230,18607,18774,9678,24065,22712,23218,preheat
23401,3216,18635,18759,9680,24050,22708,23231,preheat
23386,3219,18606,18786,9684,24017,22709,23225,preheat
23400,3205,18613,18766,9674,24051,22713,23220,preheat
23389,3207,18604,18763,9686,24042,22703,23232,preheat
23365,3213,18615,18768,9679,24059,22718,23214,preheat
23423,3070,18592,18772,9682,24050,22703,23203,preheat
23366,3208,18635,18761,9682,24035,22696,23220,preheat
23370,3219,18609,18767,9679,24007,22719,23228,preheat
23394,3206,18626,18760,9674,24038,22704,23215,preheat
23391,3065,18626,18769,9681,24046,22701,23223,preheat
23369,3209,18628,18762,9685,24055,22702,23232,preheat
23398,3203,18610,18770,9676,24040,22715,23230,preheat
23375,3209,18639,18766,9681,24045,22690,23213,preheat
23377,3207,18613,18761,9677,24062,22712,23221,preheat
23389,3229,18593,18794,9677,24043,22703,23221,preheat
23378,3229,18628,18774,9671,24053,22700,23214,preheat
23370,3224,18620,18780,9681,24050,22693,23237,preheat
23381,3211,18602,18782,9674,24051,22719,23223,preheat
23385,3206,18619,18782,9678,24031,22696,23217,preheat
23374,3214,18614,18751,9681,24040,22698,23226,preheat
23376,3223,18602,18798,9682,24013,22716,23226,preheat
23376,3207,18618,18755,9668,24040,22705,23214,preheat
23394,3223,18599,18754,9682,24021,22708,23233,preheat
23374,3209,18599,18771,9683,24030,22709,23209,preheat
23389,3220,18608,18772,9679,24047,22708,23218,preheat
23389,3210,18631,18744,9680,24042,22698,23223,preheat
23374,3223,18604,18781,9678,24026,22718,23215,preheat
23395,3217,18622,18761,9677,24072,22698,23200,preheat
23388,3067,18617,18759,9686,24041,22696,23225,preheat
23367,3071,18635,18771,9676,24009,22709,23217,preheat
23402,3214,18628,18773,9677,24041,22715,23215,preheat
23390,3204,18601,18749,9682,24045,22700,23223,preheat
23389,3217,18629,18767,9681,24026,22716,23216,preheat
23405,3059,18608,18762,9674,24043,22710,23211,preheat
23398,3207,18643,18770,9680,24024,22701,23224,preheat
23381,3209,18605,18779,9683,24022,22724,23214,preheat
23380,3200,18598,18757,9676,24049,22698,23196,preheat
23378,3055,18615,18767,9681,24018,22698,23216,preheat
23358,3200,18617,18754,9681,24019,22704,23219,preheat
23406,3211,18608,18755,9673,24035,22721,23216,preheat
23376,3215,18623,18763,9680,24049,22690,23196,preheat
23383,3202,18622,18756,9678,24029,22710,23225,preheat
23399,3231,18606,18765,9676,24034,22702,23219,preheat
23400,3211,18620,18773,9669,24058,22704,23215,preheat
23409,3211,18607,18753,9684,24063,22701,23221,preheat
23390,3209,18594,18770,9677,24042,22706,23221,preheat
23385,3219,18608,18780,9675,24038,22686,23211,preheat
23367,3229,18607,18750,9679,24039,22689,23224,preheat
23398,3206,18598,18783,9679,24012,22707,23216,preheat
23378,3228,18635,18748,9674,24053,22695,23205,preheat
23392,3203,18617,18760,9676,24034,22685,23224,preheat
23382,3231,18610,18786,9672,24021,22696,23217,preheat
23383,3230,18612,18761,9668,24069,22711,23211,preheat
